DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2021,105.3,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2022,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1992,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1993,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1994,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1995,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1996,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1997,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1998,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,1999,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2000,77.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2001,114,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2002,59,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2003,64.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2004,79.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2005,83.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2006,98.3,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2007,125.9,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2008,123,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2009,101.6,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2010,97.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2011,101.3,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2012,90,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2013,85.7,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2014,85.3,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2015,100,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2016,116.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2017,121.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2018,128,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2019,119.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2020,116.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2021,146.9,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2022,131.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1992,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1993,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1994,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1995,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1996,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1997,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1998,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,1999,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2000,713.5,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2001,707.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2002,617.3,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2003,514.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2004,490.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2005,468,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2006,465.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2007,445,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2008,358,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2009,243.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2010,221.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2011,177.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2012,130.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2013,102.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2014,92.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2015,100,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2016,129.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2017,148.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2018,193,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2019,195,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2020,200.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2021,222.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2022,227.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1992,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1993,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1994,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1995,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1996,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1997,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1998,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,1999,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2000,105.9,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2001,77.8,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2002,74.2,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2003,88.8,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2004,100.5,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2005,125.9,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2006,171.3,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2007,232.6,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2008,225.9,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2009,149.1,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2010,119.1,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2011,140.1,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2012,115.8,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2013,110.5,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2014,129.8,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2015,100,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2016,97.4,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2017,118.7,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2018,132.5,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2019,135.7,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2020,120.3,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2021,130.2,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Romania,2022,142.4,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1992,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1993,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1994,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1995,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1996,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1997,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1998,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,1999,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2000,48.7,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2001,51.3,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2002,66,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2003,95.3,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2004,94.6,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2005,90.8,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2006,96.4,e
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2007,104.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2008,107.5,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2009,89.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2010,70.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2011,79.8,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2012,78.6,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2013,66,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2014,60.7,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2015,100,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2016,120.4,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2017,171.5,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2018,190.3,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2019,216.2,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2020,231.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2021,249.1,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Serbia,2022,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Sweden,1992,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Sweden,1993,,
